ID,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
80146,Amaranthaceae,Atriplex,Arbusto,Blanca
79228,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
84315,Cactaceae,Cylindropuntia,Arbusto,Magenta
7719,Cyperaceae,Cyperus,Árbol,Amarillenta
26570,Poaceae,Eriochloa,Árbol,Amarilla
87966,Cactaceae,Opuntia,Arbusto,Rosa
126355,Polygonaceae,Chorizanthe,Arbusto,Blanca
40485,Poaceae,Sporobolus,Árbol,Blanca
18038,Poaceae,Bouteloua,Árbol,Hialino
37723,Poaceae,Setaria,Árbol,Azul
81399,Amaranthaceae,Chenopodium,Árbol,Blanca
26784,Poaceae,Erioneuron,Árbol,Amarilla
41499,Poaceae,Tridens,Árbol,Blanca
22198,Poaceae,Chondrosum,Árbol,Amarilla
12204,Poaceae,Aristida,Árbol,Amarilla
3584,Asparagaceae,Dasylirion,Árbol,Blanco amarillenta
138362,Solanaceae,Lycium,Árbol,Rosa
85734,Cactaceae,Ferocactus,Arbusto,Amarilla
20807,Poaceae,Chloris,Árbol,Hialino
97890,Apocynaceae,Matelea,Arbusto,Blanca
97808,Apocynaceae,Matelea,Arbusto,Amarilla
107865,Orobanchaceae,Castilleja,Árbol,Amarilla
6027,Bromeliaceae,Tillandsia,Árbol,Morada
90522,Cactaceae,Opuntia,Arbusto,Amarilla
40200,Poaceae,Sporobolus,Árbol,Blanca
73662,Boraginaceae,Cryptantha,Árbol,Blanca
121595,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
73695,Boraginaceae,Cryptantha,Árbol,Blanca
28374,Poaceae,Hilaria,Árbol,Hialino
74760,Boraginaceae,Heliotropium,Árbol,Blanca
27004,Poaceae,Erioneuron,Árbol,Hialino
8721,Cyperaceae,Eleocharis,Árbol,Amarillenta
109921,Euphorbiaceae,Acalypha,Árbol,Amarillenta
100399,Acanthaceae,Carlowrightia,Árbol,Blanca
39944,Poaceae,Sporobolus,Árbol,Hialino
77413,Brassicaceae,Pennellia,Árbol,Rosa
126198,Polygonaceae,Antigonon,Arbusto,Blanca
133766,Anacardiaceae,Pseudosmodingium,Árbol,Blanca
22808,Poaceae,Dactyloctenium,Árbol,Amarilla
130387,Rosaceae,Adenostoma,Árbol,Blanca
82242,Amaranthaceae,Iresine,Árbol,Blanca
38896,Poaceae,Setaria,Árbol,Hialino
88027,Cactaceae,Opuntia,Arbusto,Amarilla
81455,Amaranthaceae,Chenopodium,Árbol,Verde
107370,Oleaceae,Fraxinus,Árbol,Amarilla
83878,Cactaceae,Cylindropuntia,Arbusto,Amarilla
22654,Poaceae,Cynodon,Árbol,Amarilla
20785,Poaceae,Chloris,Árbol,Hialino
24974,Poaceae,Enteropogon,Árbol,Hialino
39663,Poaceae,Sporobolus,Árbol,Hialino
138389,Solanaceae,Lycium,Arbusto,Rosa
87314,Cactaceae,Mammillaria,Arbusto,Blanca
101263,Acanthaceae,Holographis,Árbol,Rosa
105391,Lamiaceae,Salvia,Arbusto,Roja
25961,Poaceae,Eragrostis,Árbol,Amarilla
30082,Poaceae,Leptochloa,Árbol,Hialino
34266,Poaceae,Muhlenbergia,Árbol,Hialino
126778,Polygonaceae,Eriogonum,Árbol,Blanca
93202,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
7494,Cyperaceae,Carex,Árbol,Amarillenta
107161,Oleaceae,Fraxinus,Árbol,Amarilla
36161,Poaceae,Paspalum,Árbol,Amarilla
134741,Anacardiaceae,Rhus,Arbusto,Blanca
82638,Amaranthaceae,Tidestromia,Árbol,Blanca
115378,Euphorbiaceae,Euphorbia,Árbol,Blanca
137180,Solanaceae,Capsicum,Árbol,Roja
73576,Boraginaceae,Cryptantha,Árbol,Blanca
130048,Rhamnaceae,Rhamnus,Arbusto,Blanca
101965,Acanthaceae,Justicia,Árbol,Roja
43150,Poaceae,Zea,Árbol,Blanca
82971,Cactaceae,Acanthocereus,Arbusto,Blanca
14843,Poaceae,Bothriochloa,Árbol,Hialino
87136,Cactaceae,Mammillaria,Arbusto,Rosa
7247,Commelinaceae,Tradescantia,Árbol,Amarillenta
19192,Poaceae,Bromus,Árbol,Amarilla
19578,Poaceae,Cenchrus,Árbol,Amarilla
43846,Pontederiaceae,Heteranthera,Árbol,Blanca
26624,Poaceae,Eriochloa,Árbol,Hialino
121048,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
136802,Polemoniaceae,Ipomopsis,Arbusto,Blanca
78685,Amaranthaceae,Alternanthera,Árbol,Verde
139673,Solanaceae,Physalis,Arbusto,Rosa
123003,Onagraceae,Oenothera ,Árbol,Amarilla
9837,Smilacaceae,Smilax,Árbol,Verde
37442,Poaceae,Schizachyrium,Árbol,Azul
16744,Poaceae,Bouteloua,Árbol,Hialino
116323,Euphorbiaceae,Jatropha,Arbusto,Blanca
23559,Poaceae,Digitaria,Árbol,Hialino
100791,Acanthaceae,Dyschoriste,Árbol,Blanca
8660,Cyperaceae,Eleocharis,Árbol,Amarillenta
14383,Poaceae,Arundo,Árbol,Café
107600,Oleaceae,Menodora,Árbol,Amarilla
12966,Poaceae,Aristida,Árbol,Hialino
124008,Plantaginaceae,Galvezia,Árbol,Azul
1579,Asparagaceae,Agave,Árbol,Amarillenta
114882,Euphorbiaceae,Euphorbia,Árbol,Blanca
75260,Boraginaceae,Omphalodes,Árbol,Azul
72568,Bataceae,Batis,Arbusto,Blanca
120802,Malvaceae,Sida,Árbol,Blanca
140574,Solanaceae,Solanum,Arbusto,Verde
82299,Amaranthaceae,Iresine,Árbol,Verde
110133,Euphorbiaceae,Bernardia,Arbusto,Blanca
74018,Boraginaceae,Cryptantha,Árbol,Blanca
112392,Euphorbiaceae,Euphorbia,Árbol,Blanca
8021,Cyperaceae,Cyperus,Árbol,Amarillenta
29279,Poaceae,Leptochloa,Árbol,Verde
23907,Poaceae,Distichlis,Árbol,Hialino
26524,Poaceae,Eriochloa,Árbol,Hialino
24536,Poaceae,Elymus,Árbol,Hialino
74752,Boraginaceae,Heliotropium,Árbol,Blanca
81884,Amaranthaceae,Gomphrena,Árbol,Blanca
38444,Poaceae,Setaria,Árbol,Hialino
40333,Poaceae,Sporobolus,Árbol,Hialino
120776,Malvaceae,Sida,Árbol,Blanca
103467,Acanthaceae,Tetramerium,Árbol,Blanca
82198,Amaranthaceae,Iresine,Árbol,Blanca
130379,Rosaceae,Adenostoma,Árbol,Blanca
23336,Poaceae,Digitaria,Árbol,Hialino
12826,Poaceae,Aristida,Árbol,Amarilla
92401,Nyctaginaceae,Anulocaulis,Árbol,Amarilla
126183,Polygonaceae,Antigonon,Arbusto,Blanca
110691,Euphorbiaceae,Croton,Árbol,Blanca
26894,Poaceae,Erioneuron,Árbol,Hialino
8730,Cyperaceae,Eleocharis,Árbol,Amarillenta
99322,Apocynaceae,Vallesia,Árbol,Blanca
6700,Commelinaceae,Commelina,Árbol,Azul
34471,Poaceae,Muhlenbergia,Árbol,Amarilla
81619,Amaranthaceae,Froelichia,Árbol,Blanca
116728,Euphorbiaceae,Pleradenophora,Árbol,Ausente
74152,Boraginaceae,Cynoglossum,Árbol,Morada
119528,Malvaceae,Hibiscus,Arbusto,Blanca
110087,Euphorbiaceae,Adelia,Árbol,Blanca
8650,Cyperaceae,Eleocharis,Árbol,Amarillenta
112835,Euphorbiaceae,Euphorbia,Árbol,Roja
75430,Boraginaceae,Tiquilia,Árbol,Blanca
107298,Oleaceae,Fraxinus,Árbol,Amarilla
84018,Cactaceae,Cylindropuntia,Arbusto,Rosa
135310,Rutaceae,Decatropis,Arbusto,Amarillenta
133690,Anacardiaceae,Pistacia,Árbol,Blanca
18914,Poaceae,Bromus,Árbol,Amarilla
115698,Euphorbiaceae,Euphorbia,Árbol,Blanca
105032,Lamiaceae,Salvia,Arbusto,Lila
74974,Boraginaceae,Heliotropium,Árbol,Blanca
124919,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
16705,Poaceae,Bouteloua,Árbol,Amarilla
75641,Boraginaceae,Tiquilia,Árbol,Rosa
80753,Amaranthaceae,Atriplex,Arbusto,Blanca
8854,Cyperaceae,Eleocharis,Árbol,Amarillenta
129196,Rhamnaceae,Colubrina,Árbol,Blanca
73009,Boraginaceae,Cordia,Arbusto,Blanca
131110,Rosaceae,Purshia,Arbusto,Blanca
80404,Amaranthaceae,Atriplex,Árbol,Blanca
41549,Poaceae,Tridens,Árbol,Blanca
37189,Poaceae,Polypogon,Árbol,Hialino
134775,Anacardiaceae,Rhus,Arbusto,Blanca
44784,Apiaceae,Lomatium,Árbol,Blanca
119440,Malvaceae,Hibiscus,Arbusto,Blanca
74241,Boraginaceae,Eucrypta,Arbusto,Lila
13434,Poaceae,Aristida,Árbol,Amarilla
106514,Lamiaceae,Scutellaria,Árbol,Azul
89203,Cactaceae,Opuntia,Arbusto,Amarilla
75955,Boraginaceae,Tiquilia,Árbol,Rosa
129377,Rhamnaceae,Condalia,Árbol,Blanca
17275,Poaceae,Bouteloua,Árbol,Hialino
43955,Isoetaceae,Isoetes,Árbol,Blanca
33803,Poaceae,Muhlenbergia,Árbol,Amarilla
87832,Cactaceae,Neobuxbaumia,Arbusto,Blanca
1660,Asparagaceae,Agave,Árbol,Amarillenta
81636,Amaranthaceae,Froelichia,Árbol,Blanca
117335,Passifloraceae,Passiflora,Arbusto,Ausente
16758,Poaceae,Bouteloua,Árbol,Hialino
3209,Asparagaceae,Agave,Árbol,Amarillenta
128773,Rhamnaceae,Ceanothus,Árbol,Blanca
73744,Boraginaceae,Cryptantha,Árbol,Blanca
21748,Poaceae,Chondrosum,Árbol,Hialino
82245,Amaranthaceae,Iresine,Árbol,Blanca
88112,Cactaceae,Opuntia,Arbusto,Amarilla
128760,Rhamnaceae,Ceanothus,Árbol,Blanca
83065,Cactaceae,Bergerocactus,Arbusto,Amarilla
74837,Boraginaceae,Heliotropium,Árbol,Blanca
32279,Poaceae,Muhlenbergia,Árbol,Amarilla
11548,Poaceae,Aegopogon,Árbol,Amarilla
81226,Amaranthaceae,Chenopodium,Árbol,Blanca
109497,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
113593,Euphorbiaceae,Euphorbia,Árbol,Amarilla
28238,Poaceae,Hilaria,Árbol,Amarilla
77825,Brassicaceae,Synthlipsis,Árbol,Blanca
13673,Poaceae,Aristida,Árbol,Amarilla
3345,Asparagaceae,Beaucarnea,Árbol,Amarilla
130835,Rosaceae,Lindleya,Árbol,Blanca
114154,Euphorbiaceae,Euphorbia,Arbusto,Amarilla
9654,Juncaceae,Juncus,Árbol,Café
4520,Asparagaceae,Yucca,Árbol,Amarillenta
96325,Apocynaceae,Asclepias,Arbusto,Blanca
85832,Cactaceae,Ferocactus,Arbusto,Roja
117662,Salicaceae,Neopringlea,Arbusto,Lavanda
3385,Asparagaceae,Beaucarnea,Árbol,Crema
90042,Cactaceae,Opuntia,Arbusto,Amarilla
29549,Poaceae,Leptochloa,Árbol,Blanca
91504,Cactaceae,Stenocereus,Árbol,Blanca
35879,Poaceae,Pappophorum,Árbol,Amarilla
41063,Poaceae,Stipa,Árbol,Hialino
13497,Poaceae,Aristida,Árbol,Amarilla
76439,Brassicaceae,Descurainia,Árbol,Amarilla
36835,Poaceae,Poa,Árbol,Hialino
120083,Malvaceae,Horsfordia,Arbusto,Rosa
32054,Poaceae,Muhlenbergia,Árbol,Amarilla
139856,Solanaceae,Physalis,Arbusto,Rosa
73730,Boraginaceae,Cryptantha,Árbol,Blanca
136,Araceae,Lemna,Árbol,Verdosa
132495,Rubiaceae,Nernstia,Árbol,Blanca
15754,Poaceae,Bouteloua,Árbol,Amarilla
85007,Cactaceae,Echinocereus,Arbusto,Magenta
96303,Apocynaceae,Asclepias,Arbusto,Blanca
22517,Poaceae,Cottea,Árbol,Hialino
6587,Commelinaceae,Commelina,Árbol,Azul
44179,Selaginellaceae,Selaginella,Árbol,Blanca
137875,Solanaceae,Lycianthes,Árbol,Roja
1973,Asparagaceae,Agave,Árbol,Amarillenta
139149,Solanaceae,Nicotiana,Árbol,Rosa
39592,Poaceae,Sporobolus,Árbol,Blanca
140784,Solanaceae,Solanum,Arbusto,Verdosa
73836,Boraginaceae,Cryptantha,Árbol,Blanca
14834,Poaceae,Bothriochloa,Árbol,Hialino
39698,Poaceae,Sporobolus,Árbol,Blanca
21506,Poaceae,Chondrosum,Árbol,Hialino
100761,Acanthaceae,Dyschoriste,Árbol,Blanca
38861,Poaceae,Setaria,Árbol,Blanca
36474,Poaceae,Phalaris,Árbol,Anaranjadas
26922,Poaceae,Erioneuron,Árbol,Hialino
11912,Poaceae,Aristida,Árbol,Amarilla
18760,Poaceae,Brachypodium,Árbol,Amarilla
36635,Poaceae,Piptochaetium,Árbol,Anaranjadas
44983,Apiaceae,Torilis,Árbol,Blanca
20368,Poaceae,Chaboissaea,Árbol,Hialino
132021,Rubiaceae,Galium,Arbusto,Blanca
123009,Onagraceae,Oenothera ,Árbol,Amarilla
121218,Malvaceae,Sphaeralcea,Árbol,Violeta
20834,Poaceae,Chloris,Árbol,Hialino
34604,Poaceae,Nassella,Árbol,Amarilla
31547,Poaceae,Muhlenbergia,Árbol,Hialino
109554,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
11004,Melanthiaceae,Zigadenus,Árbol,Morada
110730,Euphorbiaceae,Croton,Árbol,Blanca
89900,Cactaceae,Opuntia,Arbusto,Amarilla
2108,Asparagaceae,Agave,Árbol,Amarillenta
35874,Poaceae,Pappophorum,Árbol,Amarilla
108236,Orobanchaceae,Castilleja,Arbusto,Amarilla
41459,Poaceae,Trichloris,Árbol,Hialino
108899,Scrophulariaceae,Emorya,Arbusto,Lila
13960,Poaceae,Aristida,Árbol,Verde
34570,Poaceae,Nassella,Árbol,Amarilla
102427,Acanthaceae,Mirandea,Árbol,Azul
15474,Poaceae,Bouteloua,Árbol,Hialino
114885,Euphorbiaceae,Euphorbia,Árbol,Blanca
13915,Poaceae,Aristida,Árbol,Verde
133577,Anacardiaceae,Pachycormus,Árbol,Crema
108798,Scrophulariaceae,Buddleja,Arbusto,Lila
22358,Poaceae,Chondrosum,Árbol,Hialino
132642,Rubiaceae,Randia,Árbol,Café
4660,Asparagaceae,Yucca,Árbol,Amarillenta
42517,Poaceae,Urochloa,Árbol,Hialino
115194,Euphorbiaceae,Euphorbia,Árbol,Rosa
15229,Poaceae,Bouteloua,Árbol,Hialino
4425,Asparagaceae,Nolina,Árbol,Amarilla
138862,Solanaceae,Nicotiana,Arbusto,Rosa
17768,Poaceae,Bouteloua,Árbol,Amarilla
132178,Rubiaceae,Galium,Árbol,Blanca
101278,Acanthaceae,Holographis,Árbol,Rosa
33661,Poaceae,Muhlenbergia,Árbol,Amarilla
105260,Lamiaceae,Salvia,Árbol,Roja
17083,Poaceae,Bouteloua,Árbol,Hialino
88792,Cactaceae,Opuntia,Arbusto,Amarilla
75072,Boraginaceae,Heliotropium,Árbol,Blanca
110682,Euphorbiaceae,Croton,Árbol,Blanca
32945,Poaceae,Muhlenbergia,Árbol,Hialino
31917,Poaceae,Muhlenbergia,Árbol,Amarilla
13258,Poaceae,Aristida,Árbol,Hialino
17746,Poaceae,Bouteloua,Árbol,Hialino
34647,Poaceae,Nassella,Árbol,Hialino
95121,Apocynaceae,Asclepias,Árbol,Blanca
8721,Cyperaceae,Eleocharis,Árbol,Amarillenta
121771,Malvaceae,Waltheria,Árbol,Amarilla
22358,Poaceae,Chondrosum,Árbol,Hialino
37881,Poaceae,Setaria,Árbol,Hialino
135248,Rutaceae,Choisya,Árbol,Café
131800,Rubiaceae,Coutaportla,Arbusto,Blanca
93225,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
86053,Cactaceae,Ferocactus,Arbusto,Amarilla
94527,Apocynaceae,Asclepias,Arbusto,Morada
106766,Lamiaceae,Teucrium,Árbol,Blanca
131170,Rosaceae,Rosa,Arbusto,Blanca
113343,Euphorbiaceae,Euphorbia,Árbol,Verde
86454,Cactaceae,Lophocereus,Árbol,Blanca
112766,Euphorbiaceae,Euphorbia,Árbol,Blanca
1031,Amaryllidaceae,Dichelostemma,Árbol,Violeta
88099,Cactaceae,Opuntia,Arbusto,Amarilla
33768,Poaceae,Muhlenbergia,Árbol,Amarilla
20201,Poaceae,Cenchrus,Árbol,Hialino
111076,Euphorbiaceae,Croton,Árbol,Blanca
33140,Poaceae,Muhlenbergia,Árbol,Hialino
76496,Brassicaceae,Dithyrea,Árbol,Blanca
130174,Rhamnaceae,Ziziphus,Árbol,Blanca
28814,Poaceae,Jouvea,Árbol,Hialino
42108,Poaceae,Triticum,Árbol,Blanca
120271,Malvaceae,Lavatera,Árbol,Blanca
74425,Boraginaceae,Heliotropium,Árbol,Blanca
4985,Asphodelaceae,Asphodelus,Árbol,Amarillenta
135497,Rutaceae,Helietta,Árbol,Lavanda
75416,Boraginaceae,Psilolaemus,Árbol,Blanca
127129,Polygonaceae,Eriogonum,Árbol,Blanca
136113,Simaroubaceae,Castela,Árbol,Anaranjadas
31322,Poaceae,Muhlenbergia,Árbol,Amarilla
37855,Poaceae,Setaria,Árbol,Hialino
1210,Amaryllidaceae,Triteleiopsis,Árbol,Amarillenta
128967,Rhamnaceae,Colubrina,Árbol,Blanca
111064,Euphorbiaceae,Croton,Árbol,Blanca
10516,Orchidaceae,Domingoa,Árbol,Amarilla
97976,Apocynaceae,Matelea,Arbusto,Morada
24690,Poaceae,Enneapogon,Árbol,Amarilla
28761,Poaceae,Jouvea,Árbol,Hialino
42327,Poaceae,Triticum,Árbol,Hialino
4521,Asparagaceae,Yucca,Árbol,Amarillenta
59689,Asteraceae,Koanophyllon,Árbol,Blanca
91220,Cactaceae,Pseudomitrocereus,Arbusto,Blanca
68401,Asteraceae,Thymophylla,Arbusto,Amarilla
13599,Poaceae,Aristida,Árbol,Amarilla
101956,Acanthaceae,Justicia,Árbol,Blanca
44694,Apiaceae,Hydrocotyle,Árbol,Blanca
95302,Apocynaceae,Asclepias,Arbusto,Blanca
51492,Asteraceae,Brickellia,Árbol,Blanca
35777,Poaceae,Pappophorum,Árbol,Rosa
45529,Asteraceae,Acourtia,Arbusto,Blanca
43512,Poaceae,Zea,Árbol,Hialino
91081,Cactaceae,Peniocereus,Arbusto,Blanca
63847,Asteraceae,Perityle,Árbol,Amarilla
118085,Salicaceae,Xylosma,Árbol,Lavanda
17358,Poaceae,Bouteloua,Árbol,Amarilla
139171,Solanaceae,Petunia,Arbusto,Rosa
95521,Apocynaceae,Asclepias,Arbusto,Blanca
13991,Poaceae,Aristida,Árbol,Verde
68233,Asteraceae,Thelesperma,Árbol,Amarilla
56390,Asteraceae,Gaillardia,Árbol,Amarilla
81114,Amaranthaceae,Celosia,Arbusto,Blanca
80399,Amaranthaceae,Atriplex,Árbol,Blanca
129452,Rhamnaceae,Condalia,Árbol,Blanca
79953,Amaranthaceae,Atriplex,Árbol,Blanca
21282,Poaceae,Chondrosum,Árbol,Amarilla
99486,Oxalidaceae,Oxalis,Árbol,Amarillenta
101618,Acanthaceae,Justicia,Árbol,Blanca
127993,Berberidaceae,Berberis,Arbusto,Amarilla
55271,Asteraceae,Erigeron,Árbol,Blanca
9863,Smilacaceae,Smilax,Árbol,Blanca
70844,Asteraceae,Viguiera,Árbol,Amarilla
66893,Asteraceae,Senecio,Árbol,Amarilla
93886,Portulacaceae,Portulaca,Árbol,Blanca
58123,Asteraceae,Helianthus,Árbol,Amarilla
108860,Scrophulariaceae,Buddleja,Árbol,Lila
129957,Rhamnaceae,Rhamnus,Árbol,Blanca
25100,Poaceae,Eragrostis,Árbol,Hialino
101038,Acanthaceae,Holographis,Árbol,Amarilla
44300,Apiaceae,Arracacia,Árbol,Amarilla
18057,Poaceae,Bouteloua,Árbol,Amarilla
67503,Asteraceae,Stevia,Árbol,Blanca
126449,Polygonaceae,Chorizanthe,Arbusto,Blanca
127493,Polygonaceae,Harfordia,Árbol,Blanca
99492,Oxalidaceae,Oxalis,Árbol,Amarillenta
80567,Amaranthaceae,Atriplex,Arbusto,Verde
28273,Poaceae,Hilaria,Árbol,Amarilla
92933,Nyctaginaceae,Cyphomeris,Arbusto,Amarilla
69098,Asteraceae,Thymophylla,Árbol,Amarilla
2350,Asparagaceae,Agave,Árbol,Amarillenta
54776,Asteraceae,Encelia,Árbol,Blanca
18673,Poaceae,Brachiaria,Árbol,Hialino
95411,Apocynaceae,Asclepias,Arbusto,Blanca
44227,Apiaceae,Apiastrum,Árbol,Blanca
73301,Boraginaceae,Cordia,Arbusto,Blanca
75990,Boraginaceae,Tiquilia,Árbol,Rosa
81965,Amaranthaceae,Guilleminea,Árbol,Blanca
33947,Poaceae,Muhlenbergia,Árbol,Amarilla
118728,Malvaceae,Abutilon,Arbusto,Blanca
43535,Poaceae,Zea,Árbol,Hialino
58041,Asteraceae,Helianthus,Árbol,Amarilla
114535,Euphorbiaceae,Euphorbia,Árbol,Blanca
45553,Asteraceae,Acourtia,Árbol,Blanca
122368,Onagraceae,Oenothera,Árbol,Amarilla
132683,Rubiaceae,Randia,Árbol,Ausente
59352,Asteraceae,Isocoma,Árbol,Amarilla
34212,Poaceae,Muhlenbergia,Árbol,Amarilla
65130,Asteraceae,Psacalium,Árbol,Blanca
8503,Cyperaceae,Cyperus,Árbol,Amarillenta
128149,Ranunculaceae,Aquilegia,Arbusto,Blanca
137413,Solanaceae,Datura,Árbol,Roja
37612,Poaceae,Scleropogon,Árbol,Hialino
39546,Poaceae,Sporobolus,Árbol,Hialino
120937,Malvaceae,Sida,Arbusto,Amarilla
89503,Cactaceae,Opuntia,Arbusto,Amarilla
104125,Lamiaceae,Hedeoma,Árbol,Lila
75208,Boraginaceae,Lithospermum,Árbol,Amarilla
104445,Lamiaceae,Hyptis,Arbusto,Violeta
69659,Asteraceae,Trixis,Arbusto,Amarilla
109602,Euphorbiaceae,Acalypha,Arbusto,Amarillenta
44204,Apiaceae,Apiastrum,Árbol,Blanca
25586,Poaceae,Eragrostis,Árbol,Amarilla
87918,Cactaceae,Neolloydia,Arbusto,Morada
25153,Poaceae,Eragrostis,Árbol,Amarilla
76284,Brassicaceae,Brassica,Árbol,Amarilla
3496,Asparagaceae,Calibanus,Árbol,Amarilla
113476,Euphorbiaceae,Euphorbia,Árbol,Amarilla
15212,Poaceae,Bouteloua,Árbol,Hialino
60132,Asteraceae,Machaeranthera,Árbol,Lila
97238,Apocynaceae,Mandevilla,Arbusto,Blanca
46880,Asteraceae,Amblyopappus,Árbol,Amarilla
97482,Apocynaceae,Marsdenia,Arbusto,Blanca
117734,Salicaceae,Neopringlea,Arbusto,Lavanda
73493,Boraginaceae,Cryptantha,Árbol,Blanca
67120,Asteraceae,Solidago,Árbol,Amarilla
100006,Acanthaceae,Carlowrightia,Arbusto,Blanca
105960,Lamiaceae,Salvia,Árbol,Morada
5559,Bromeliaceae,Tillandsia,Árbol,Morada
89334,Cactaceae,Opuntia,Arbusto,Amarilla
66881,Asteraceae,Senecio,Arbusto,Amarilla
20240,Poaceae,Cenchrus,Árbol,Hialino
64644,Asteraceae,Porophyllum,Árbol,Blanca
82111,Amaranthaceae,Iresine,Árbol,Blanca
72600,Bataceae,Batis,Arbusto,Blanca
17519,Poaceae,Bouteloua,Árbol,Amarilla
24844,Poaceae,Enneapogon,Árbol,Hialino
55914,Asteraceae,Florestina,Arbusto,Blanca
94960,Apocynaceae,Asclepias,Árbol,Roja
51281,Asteraceae,Brickellia,Árbol,Crema
133522,Anacardiaceae,Pachycormus,Árbol,Crema
67431,Asteraceae,Stevia,Árbol,Rosa
109201,Scrophulariaceae,Leucophyllum,Árbol,Lila
84220,Cactaceae,Cylindropuntia,Arbusto,Amarillenta
70922,Asteraceae,Viguiera,Árbol,Amarilla
62454,Asteraceae,Pectis,Árbol,Amarilla
63518,Asteraceae,Perityle,Árbol,Blanca
84,Alismataceae,Sagittaria,Árbol,Blanca
105114,Lamiaceae,Salvia,Arbusto,Azul
76960,Brassicaceae,Lesquerella,Árbol,Amarilla
126695,Polygonaceae,Eriogonum,Arbusto,Blanca
116291,Euphorbiaceae,Jatropha,Arbusto,Blanca
94156,Sapotaceae,Sideroxylon,Árbol,Lavanda
51494,Asteraceae,Brickellia,Árbol,Blanca
33108,Poaceae,Muhlenbergia,Árbol,Amarilla
26172,Poaceae,Eragrostis,Árbol,Hialino
126306,Polygonaceae,Chorizanthe,Arbusto,Blanca
85952,Cactaceae,Ferocactus,Arbusto,Blanca
134577,Anacardiaceae,Rhus,Arbusto,Blanca
37424,Poaceae,Schizachyrium,Árbol,Azul
105992,Lamiaceae,Salvia,Árbol,Blanca
817,Amaryllidaceae,Allium,Árbol,Rosa
56941,Asteraceae,Grindelia,Árbol,Amarilla
95541,Apocynaceae,Asclepias,Arbusto,Blanca
38420,Poaceae,Setaria,Árbol,Hialino
36250,Poaceae,Paspalum,Árbol,Hialino
54793,Asteraceae,Encelia,Árbol,Amarilla
21384,Poaceae,Chondrosum,Árbol,Hialino
112847,Euphorbiaceae,Euphorbia,Árbol,Roja
134784,Anacardiaceae,Rhus,Arbusto,Blanca
29209,Poaceae,Leptochloa,Árbol,Verde
1802,Asparagaceae,Agave,Árbol,Amarillenta
59458,Asteraceae,Jefea,Árbol,Amarilla
106410,Lamiaceae,Scutellaria,Arbusto,Morada
105273,Lamiaceae,Salvia,Árbol,Roja
112858,Euphorbiaceae,Euphorbia,Árbol,Roja
128731,Rhamnaceae,Ceanothus,Árbol,Blanca
43991,Selaginellaceae,Selaginella,Árbol,Blanca
129381,Rhamnaceae,Condalia,Árbol,Blanca
64460,Asteraceae,Porophyllum,Árbol,Blanca
52339,Asteraceae,Chaetopappa,Árbol,Blanca
28997,Poaceae,Leersia,Árbol,Amarilla
97085,Apocynaceae,Haplophyton,Arbusto,Blanca
47151,Asteraceae,Ambrosia,Árbol,Amarilla
86278,Cactaceae,Lemaireocereus,Arbusto,Blanca
102825,Acanthaceae,Ruellia,Árbol,Morada
52875,Asteraceae,Chrysothamnus,Árbol,Amarilla
132617,Rubiaceae,Randia,Árbol,Blanca
138839,Solanaceae,Nicotiana,Árbol,Rosa
62724,Asteraceae,Pectis,Árbol,Amarilla
19348,Poaceae,Bromus,Árbol,Hialino
74244,Boraginaceae,Eucrypta,Arbusto,Lila
90257,Cactaceae,Opuntia,Arbusto,Anaranjadas
49738,Asteraceae,Bahiopsis,Árbol,Amarilla
104160,Lamiaceae,Hyptis,Arbusto,Violeta
35498,Poaceae,Panicum,Árbol,Amarilla
33619,Poaceae,Muhlenbergia,Árbol,Hialino
137606,Solanaceae,Datura,Arbusto,Roja
49117,Asteraceae,Bahia,Árbol,Amarilla
121658,Malvaceae,Sphaeralcea,Árbol,Blanca
42120,Poaceae,Triticum,Árbol,Blanca
24180,Poaceae,Echinochloa,Árbol,Hialino
140602,Solanaceae,Solanum,Árbol,Verde
106462,Lamiaceae,Scutellaria,Árbol,Azul
92161,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
61295,Asteraceae,Nicolletia,Árbol,Rosa
1154,Amaryllidaceae,Nothoscordum,Árbol,Blanca
43771,Poaceae,Zea,Árbol,Hialino
103094,Acanthaceae,Ruellia,Árbol,Lila
39623,Poaceae,Sporobolus,Árbol,Blanca
100711,Acanthaceae,Dyschoriste,Arbusto,Blanca
62272,Asteraceae,Parthenium,Árbol,Blanca
132129,Rubiaceae,Galium,Árbol,Blanca
36990,Poaceae,Poa,Árbol,Hialino
88180,Cactaceae,Opuntia,Arbusto,Amarilla
29826,Poaceae,Leptochloa,Árbol,Amarilla
98910,Apocynaceae,Sarcostemma,Arbusto,Blanca
63176,Asteraceae,Perityle,Árbol,Amarilla
54694,Asteraceae,Encelia,Árbol,Amarilla
34183,Poaceae,Muhlenbergia,Árbol,Hialino
